Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
XEN,X11,PoW/PoS,3853326.77707314,3853326.77707314,-0.4010599435268402,1.1907902164405115,-0.48059195236809343,0,XenixCoin
FRE,PoS,PoS,50000000.0,50000000.0,-0.34395524654492593,1.609373455780947,-0.11847320397562795,0,FreeCoin
PLNC,Scrypt,PoW/PoS,17089600.0,38540000.0,-0.32746679993204336,0.9812330421892149,-0.5304289383688041,0,PLNCoin
ARCO,Scrypt,PoW/PoS,2449577.41533168,42000000.0,-0.32762110751238765,0.9812259997640695,-0.5304241657806131,0,AquariusCoin
KURT,X11,PoW,61364813.0,228000000.0,-0.2364616710161852,-0.8521960061216084,0.056966220742389884,3,Kurrent
XCRE,PoS,PoS,20000000.0,20000000.0,-0.34453437116761326,1.6093798829958845,-0.11846032244953282,0,Creatio
ENT,X11,PoW/PoS,6069482.07721352,60000000.0,-0.4006348651376588,1.1907594127414374,-0.48059741386545496,0,Eternity
EUC,SHA-256,PoW/PoS,12416554.0,20000000.0,-0.31292832542521093,0.7763376925969149,-0.3699424479529108,0,Eurocoin
BCF,Scrypt,PoW/PoS,20244023.640728,33000000.0,-0.32746753863277206,0.9812372558675094,-0.5304295657612225,0,BitcoinFast
XSN,X11,TPoS,75590369.0,76500000.0,-0.4416667268047757,1.0707111230850572,-0.08346078191208169,0,Stakenet
BCCOIN,Scrypt,PoW/PoS,11080722.3769581,28000000.0,-0.327614916009144,0.9812368777017337,-0.530425979338605,0,BitConnect Coin
MONEY,Scrypt,PoW/PoS,10914418.0,650659833.0,-0.323203097309541,0.980886654555631,-0.5304779914854991,0,MoneyCoin
XNG,X11,PoW/PoS,814671.0,5000000.0,-0.4010889336549285,1.1907885137398972,-0.4805909976135577,0,Enigma
XCI,CryptoNight,PoW,978145.0,21000000.0,0.300762869989587,-2.3309982422244193,0.3633175673708886,3,Cannabis Industry Coin
RC,Scrypt,PoW/PoS,8377873.0,144000000.0,-0.32682564307005146,0.981170701832434,-0.5304347452501227,0,Russiacoin
PND,Scrypt,PoS,33813143821.8337,32514916898.0,0.3545922624663809,0.9013506273740961,-0.2348392664514695,0,PandaCoin
UNITS,Scrypt,PoW/PoS,3472983.0,13000000.0,-0.32781417851714034,0.981242664773691,-0.5304220945210277,0,GameUnits
GAKH,Scrypt,PoW/PoS,3315789.0,3315789.0,-0.32788474720154215,0.9812480561601794,-0.5304212303318996,0,GAKHcoin
ASAFE2,Quark,PoS,10517772.7391666,15000000.0,-0.35751525161376047,1.5438377582142189,-0.19156385526920308,0,Allsafe
LTCR,QuBit,PoW/PoS,30227750.0,78835200.0,-0.36303734938083926,0.7102624845832084,-0.31223833685243496,0,LiteCreed
OS76,Scrypt,PoW,894026.0,2714286.0,-0.16561175931906277,-1.0616326392916078,0.007176459743120544,3,OsmiumCoin
BIC,CryptoNight,PoW,9357088.0,25000000.0,0.3008935773731044,-2.3309975747468807,0.36331433577226263,3,Bikercoins
HXX,Lyra2RE,PoW,1876146.443596,9999999.0,-0.15901861046503493,-2.0244038937346103,0.35193579444425144,3,HexxCoin
KED,Scrypt,PoW/PoS,23965372.0,500000000.0,-0.3241116567128523,0.9809759245586408,-0.5304699051181161,0,Klingon Empire Darsek
IOP,SHA-256,PoW/PoS,2526078.47525448,21000000.0,-0.31304205334999224,0.7763336870598894,-0.36993911185007206,0,Internet of People
KUSH,X11,PoW/PoS,5659096.95728771,9354000.0,-0.4009988925933788,1.190787751668545,-0.4805930367218873,0,KushCoin
PRX,Scrypt,PoW/PoS,11821728.0,20000000.0,-0.32766257390897313,0.9812416346282185,-0.530425566552054,0,Printerium
PAC,X11,PoW,536982074.0,100000000000.0,0.47660221336938136,-0.9081392157956757,0.04845838289654107,3,PacCoin
IMPCH,Scrypt,PoW/PoS,308179.0,21933333.0,-0.32778951228978975,0.9812365391727873,-0.5304217473054449,0,Impeach
CTL,CryptoNight-V7,PoW,10969318.522954,185000000.0,-0.13854383585118907,-2.2936808537978433,0.350655791784199,3,Citadel
ZBC,Scrypt,PoS,2922613.96424908,55000000.0,-0.288513552282278,0.9078347752781636,-0.2204346101498226,0,Zilbercoin
FRST,Scrypt,PoW/PoS ,110000000.0,110000000.0,-0.2910630503837954,0.5347432774499088,-0.1420016368367309,0,FirstCoin
BVC,Scrypt,PoW,3115258.0,3360000.0,-0.16558004869231707,-1.0616322291452978,0.007175637733171739,3,BeaverCoin
FIND,X13,PoS,14524851.4827,14524851.4827,-0.23063706938118889,1.482037173987932,-0.3351029685192074,0,FindCoin
VLTC,X11,PoW,30385540.0,1000000000.0,-0.23136761866619424,-0.8526409406125254,0.05691237397260632,3,VaultCoin
ZER,Equihash,PoW,6921653.89980891,17000000.0,-0.15661778265526324,-2.1363536785618,0.38896617252435867,3,Zero
CHAT,Scrypt,PoW/PoS,1000000000.0,1000000000.0,-0.3086446016137541,0.9810345260385476,-0.530849190787633,0,OpenChat
CDN,Scrypt,PoW,99843408.3158479,100000000.0,-0.16371341844516632,-1.0616529026592856,0.0071341115649565115,3,Canada eCoin
ZOI,Lyra2RE,PoW,18545757.5,21000000.0,-0.1587370079023667,-2.024404276621409,0.3519291108951795,3,Zoin
RNS,Scrypt,PoS,36050365.0,34426423.0,-0.2882547217985474,0.9078578779916144,-0.2204443439334204,0,RenosCoin
DBIX,Dagger-Hashimoto,PoW,2232901.0,2232901.0,-0.13923591949482647,-2.387841404641437,0.22845683460393232,3,DubaiCoin
XVP,X11,PoW/PoS,13162749.0858027,100000000.0,-0.40026466958488627,1.1907393873148167,-0.48060321141299006,0,VirtacoinPlus
TAJ,Blake2S,PoW/PoS,12184195.9258495,36900000.0,-0.39486962999305153,1.8103034145332508,-0.7584701168555955,0,TajCoin
IMX,X11,PoW/PoS,110630387.850471,110000000.0,-0.3990031713184454,1.1907676949810373,-0.48063774803547693,0,Impact
EB3,Scrypt,PoW,64096052.0,4000000000.0,-0.13650414963088922,-1.0638585906236733,0.006820335814109483,3,EB3coin
ATMOS,PoS,PoS,111135836.889,110290030.0,-0.3427810666024549,1.6093608336652863,-0.11849938400801376,0,Atmos
HPC,X11,PoW/PoS,21521322.0099142,100000000.0,-0.40016256584020027,1.1907422971811887,-0.48060610147026656,0,HappyCoin
CXT,NIST5,PoW,10123200.0,48252000.0,-0.18710181523135522,-0.6497342108825355,-0.06266878120354043,3,Coinonat
MCRN,PoS,PoS,401421401.0,400000000.0,-0.3371814295581691,1.6092989664383897,-0.11862397990984754,0,MacronCoin
RAIN,X11,PoW/PoS,121665451.643876,500000000.0,-0.3961037791363079,1.190552212287744,-0.48067417708974614,0,Condensate
IMS,Scrypt,PoW/PoS,5368934.0,21212121.0,-0.327732805338161,0.9812387065592727,-0.53042343679931,0,Independent Money System
ARGUS,Scrypt,PoW/PoS,1148324.0,28600000.0,-0.3277319915214209,0.9812330825181497,-0.5304225952907156,0,ArgusCoin
LMC,Scrypt,PoW/PoS,500000.0,1000000000.0,-0.3208539456896326,0.9806865705364506,-0.5305036040141481,0,LomoCoin
PROC,SHA-256,PoS,100545745.0,75000000000.0,0.25866873374373567,0.6608177871622961,-0.06625228191150358,0,ProCurrency
XGR,X11,PoW/PoS,17171382.0,40000000.0,-0.40064102445999966,1.1907745250423452,-0.48059957996352676,0,GoldReserve
BENJI,Scrypt,PoW,20276099.146524,35520400.0,-0.16514244576335732,-1.0616443409953342,0.007167014807713683,3,BenjiRolls
GRW,Scrypt,PoS,295135466.361878,2000000000.0,-0.2711565143181962,0.906842693435872,-0.22069829531379823,0,GrowthCoin
ILC,SHA-256,PoW,1317747500.0,2500000000.0,-0.11709630180787582,-1.267482751498684,0.16699563481480897,3,ILCoin
PHR,PoS,PoS,11390225.9742772,30000000.0,-0.3445686564243706,1.6093712619783331,-0.11845818178254897,0,Phreak
DEA,Scrypt,PoW/PoS,21358764.0,105000000.0,-0.3269435350109207,0.9811971532969223,-0.530435972161051,0,Degas Coin
HTML5,X15,PoW/PoS,40659020000.0,90000000000.0,0.9039933690128473,1.6236276576978084,-0.6972445776218508,0,HTML5 Coin
USC,SHA-256,PoS,10343113.0,200084200.0,-0.2726674664180702,0.7028516184545026,-0.059965984193935555,0,Ultimate Secure Cash
EQT,Scrypt,PoW,13673406.4325268,72000000.0,-0.16496450761398943,-1.0616671546229048,0.007166247162329114,3,EquiTrader
QTUM,POS 3.0,PoS,100000000.0,100000000.0,-0.36107942451449826,1.7051628612694725,-0.0674691830425931,0,QTUM
QRL,CryptoNight-V7,PoW,69036016.8340164,105000000.0,-0.13840162107970538,-2.293615649458126,0.3506424046267091,3,Quantum Resistant Ledger
ESP,536,PoW/PoS,22801882871.0,50000000000.0,0.5985323591803593,1.293922266570885,-0.7752097819657695,0,Espers
DYN,Argon2d,PoW,19784224.6512734,0.0,-0.14115952426265482,-2.348149195668444,0.3068398071364912,3,Dynamic
NANO,Blake2b,PoW,133248297.0,340282367.0,-0.01905771015159317,-2.288456106483698,0.327949287496287,3,Nano
CHAN,Cloverhash,PoW,18407259.0885883,30000000.0,-0.15048140995165046,-2.1412752225633636,0.2991530443773636,3,ChanCoin
DCY,CryptoNight,PoW,1809467143.0,2000000000.0,0.3368829220062471,-2.3314815840910748,0.36252677185779014,3,Dinastycoin
DNR,NIST5,PoW/PoS,4171382.0,10000000.0,-0.3497525111045534,1.3931654195251248,-0.6002603269253992,0,Denarius
DP,X11,PoW,35138975.0,100000000.0,-0.23768938536907294,-0.8521331527429381,0.05698599252142413,3,DigitalPrice
VUC,NIST5,PoW/PoS,62942075.0,120000000.0,-0.3482548432851973,1.3931240186338965,-0.6002898461603181,0,Virta Unique Coin
BTPL,Skein,PoW/PoS,6804362.0,100000000.0,-0.40131687304617875,1.6217739482716595,-0.6922199152669489,0,Bitcoin Planet
UNIFY,Scrypt,PoW,18133195.0,19276800.0,-0.165283768350157,-1.061635952089242,0.007169114101246167,3,Unify
BRIT,X13,PoW/PoS,21268092.0,30000000.0,-0.2694546226761677,1.5554148971021298,-0.6450974004689309,0,BritCoin
SOCC,Scrypt,PoW,5167775.0,75000000.0,-0.1650471416379338,-1.061671802794886,0.00716893719285484,3,SocialCoin
ARC,X11,PoW,26042364.3735553,60000000.0,-0.23808405266925167,-0.8521138247394636,0.05699248274435412,3,ArcticCoin
DAS,X11,PoW,2622886.0,18900000.0,-0.238661477842575,-0.8520988643426631,0.05700401722407575,3,DAS
LINDA,Scrypt,PoW/PoS,9044930943.24243,50000000000.0,0.13697427667394418,0.9562790711882457,-0.5377284062636165,0,Linda
XLC,CryptoNight,PoW,14161803.0,54000000.0,0.3011578415039542,-2.3310122108154077,0.3633102493837246,3,LeviarCoin
ONION,X13,PoW/PoS,21917018.0492836,18898187.6216583,-0.26952539319409474,1.5554213663394203,-0.6450966964573143,0,DeepOnion
BTX,Time Travel,PoW,17801865.1605478,21000000.0,-0.14330286512475904,-2.36045905018274,0.32511810705173794,3,Bitcore
GCN,Scrypt,PoW,163055097500.0,200000000000.0,3.24389022108839,-1.1173411365847647,-0.0659257881080128,3,gCn Coin
SMART,Keccak,PoW,2241009149.22257,5000000000.0,-0.10833747889691626,-1.4142448286923015,0.09689019126729444,3,SmartCash
SIGT,SkunkHash v2 Raptor,PoS,107972766.0,137500000.0,-0.3267130994524304,1.75384200896284,-0.09748007342932288,0,Signatum
ONX,X11,PoW,122475638.389743,1100000000.0,-0.22953382627911387,-0.8526651183329386,0.05687217047712959,3,Onix
CRM,Skein,PoW/PoS,47331802.4774238,100000000.0,-0.40082181205037765,1.62178805707196,-0.6922339280207181,0,Cream
BCH,SHA-256,PoW,17995589.6469082,21000000.0,-0.1505462515945043,-1.2665411181776507,0.16765234184377587,3,Bitcoin Cash
XMCC,X11,PoW/PoS,12569262.5359307,9507271.0,-0.40091339530632214,1.1907900711064732,-0.48059543879555994,0,Monoeci
DFT,Scrypt,PoS,18663297.3489799,17405891.19707116,-0.2885877661681437,0.9078613968768564,-0.22043690885262718,0,Draftcoin
VET,VeChainThor Authority,Proof of Authority,55454734800.0,86712634466.0,4.3764277462752705,5.141423901976042,8.012450132558687,1,Vechain
SOJ,Scrypt,PoW,485214.0,10500000000.0,-0.09120461988589146,-1.0675361408583497,0.0062987703014471454,3,Sojourn Coin
STCN,PoS,PoS,4000000.0,61599965.0,-0.34443492862937386,1.6093509183478012,-0.11845826907342662,0,Stakecoin
NYC,Scrypt,PoW,143006669741.687,0.0,1.5812491605465788,-1.011846574097077,-0.04226894070897281,3,NewYorkCoin
FRAZ,Scrypt,PoW,9704042.0,20000000.0,-0.16538160771286387,-1.0616392932326557,0.007171968084990729,3,FrazCoin
KRONE,Scrypt,PoW,17453749.4042601,84000000.0,-0.1648332645891705,-1.061672587014521,0.007163936577655663,3,Kronecoin
ACC,Scrypt,PoW,32646731.063036,100000000.0,-0.1645342562173877,-1.0616762958094332,0.007157345464787191,3,AdCoin
LINX,Scrypt,PoW,33716526.0,100000000.0,-0.16452118818889744,-1.0616759233821853,0.007156975572860652,3,Linx
XCXT,Scrypt,PoW/PoS,19539588.0,48252000.0,-0.3273680267450956,0.9812284333644069,-0.5304305976374337,0,CoinonatX
ETHD,Scrypt,PoW/PoS,4200000.0,4200000.0,-0.3278676782561505,0.9812478667263751,-0.5304216099981349,0,Ethereum Dark
SUMO,CryptoNight,PoW,8946653.0,88888888.0,0.3013414530306743,-2.331033646829524,0.36330913500462725,3,Sumokoin
ODN,SHA-512,PoS,25000000.0,91388946.0,-0.33000705788153867,1.3796314617426153,0.12409018604259948,0,Obsidian
ADA,Ouroboros,PoS,25927070538.0,45000000000.0,0.659652122579309,1.549917636864326,-0.08480041297433064,0,Cardano
REC,X11,PoW/PoS,7262402.04264803,27000000.0,-0.4008542202568147,1.1907783862442867,-0.4805950667189038,0,Regalcoin
BTCZ,Equihash,PoW,5211553258.01514,21000000000.0,0.055701383955594035,-2.1463420034853664,0.3854119269760242,3,BitcoinZ
TZC,NeoScrypt,PoW/PoS,182638400.0,400000000.0,-0.33058884760566604,0.3525376851064214,-0.32268227535581323,0,TrezarCoin
ELM,X11,PoW,2702855668.85288,1800000000.0,-0.19305122678526257,-0.8521604707959053,0.0559214419874965,3,Elements
TER,Scrypt,PoW/PoS,1140734.91680375,15733333.0,-0.32782329219730016,0.98124031570452,-0.5304215166974807,0,TerraNovaCoin
VIVO,NeoScrypt,PoW,4165967.57499639,27000000.0,-0.17310622026787345,-1.6901948730217726,0.21500742759430522,3,VIVO Coin
RUP,Lyra2REv2,PoS,24000000.0,24000000.0,-0.3219523129031209,0.725592527302284,-0.047776848289979544,0,Rupee
BTG,Equihash,PoW,17202361.088994,21000000.0,-0.15646384436295427,-2.1363523490239182,0.38896228337240557,3,Bitcoin Gold
WOMEN,Scrypt,PoW/PoS,48459472454.0,25000000000.0,0.44122315159299214,0.9840596900731647,-0.5492657507258338,0,WomenCoin
MAY,SHA-256,PoW/PoS,92050800.0,100000000.0,-0.31138846094840344,0.7763204260272999,-0.36997667222618663,0,Theresa May Coin
NAMO,NIST5,PoW/PoS,560563220.0,1200000000.0,-0.3345203777020867,1.3926898955975926,-0.6005522179887204,0,NamoCoin
LUX,PHI1612,PoW/PoS,8305775.31777569,60000000.0,-0.3722896895699487,1.7845597911221995,-0.6134530511412913,0,LUXCoin
PIRL,Dagger,PoW,33986980.0,156306732.71,-0.1649875396267246,-1.9183560730922793,0.34489736194261167,3,Pirl
XIOS,Scrypt,PoW/PoS,2149688.0,21000000.0,-0.32777363354513017,0.9812377051350579,-0.5304223059754065,0,Xios
BTDX,Quark,PoW/PoS,30711550.5294042,200000000.0,-0.3949667893164306,1.617124828156418,-0.5015771143114234,0,Bitcloud 2.0
EBST,Scrypt,PoW,99990001.493466,100000000.0,-0.16371162774327064,-1.0616528516258659,0.007134060878950331,3,eBoost
KEK,POS 2.0,PoS,12330806.30517,21000000.0,-0.37384748242558824,1.7144138775148947,-0.07610354415845721,0,KekCoin
BLHC,Scrypt,PoW/PoS,16362544.992,14788275.991,-0.3276440501377725,0.9812461463384402,-0.5304267007552885,0,BlackholeCoin
XIN,SHA-256,PoS,8999999990.0,9000000000.0,-0.10047476285869435,0.7010323745908256,-0.06381013383651851,0,Infinity Economics
PURA,X11,PoW,175215859.0,350000000.0,-0.23420610737207914,-0.852224980354181,0.056916653449115374,3,Pura
INN,NeoScrypt,PoW,6375259.04,45000000.0,-0.17295163613328632,-1.690204226563258,0.21500515846855722,3,Innova
ELLA,Ethash,PoW,12756367.0,280000000.0,-0.16389781639119136,-1.8839452923403068,0.3651134722556834,3,Ellaism
GBX,NeoScrypt,PoW,5832306.875,31800000.0,-0.17305183940948743,-1.690196992296105,0.21500645004356736,3,GoByte
MAG,X11,PoW/PoS,38198594.8342105,144000000.0,-0.3996469425171668,1.1907233587501025,-0.48061554727852934,0,Magnet
TAU,DPoS,DPoS,288090567.493887,500000000.0,3.7398060792113563,1.6885236083374155,-0.22608728954964258,0,Lamden Tau
ECA,NIST5,PoW/PoS,28399150208.0,30000000000.0,0.2096951657679156,1.38618507296208,-0.6125860652097556,0,Electra
BCD,X13,PoW/PoS,183534024.889807,210000000.0,-0.2661965045820788,1.5553701600594025,-0.6451685579006025,0,Bitcoin Diamond
XSH,Multiple,PoW,481730566.566176,660000000.0,-0.1256025588920124,-1.6383884711694314,0.3294953834786871,3,SHIELD
CNBC,Scrypt,PoW/PoS,110976977.29338,210000000.0,-0.32510449430565563,0.981169303189897,-0.530475739101143,0,Cash & Back Coin
XUN,CryptoNight,PoW,19281821413.4924,85000000000.0,1.1386779133479126,-2.37207565634483,0.34954469906601393,3,UltraNote
COAL,CryptoNight,PoW,4500000.0,12500000.0,0.30074563707014607,-2.3309922360170123,0.36331706046419876,3,BitCoal
DAXX,Ethash,PoW,520891780.0,10000000000.0,-0.08878852650756035,-1.88923463240891,0.3641249489070103,3,DaxxCoin
BWK,NIST5,PoS,13247178.8807286,27716121.0,-0.310506438092526,1.3197745377091759,-0.29027414016553377,0,Bulwark
KLKS,Quark,PoS,16955764.902064,20000000.0,-0.3574011651193553,1.5438371876193182,-0.1915664993898903,0,Kalkulus
AC3,X11,PoW,80316207.0,550000000.0,-0.23394760903953213,-0.8523704917418885,0.056932741009922405,3,AC3
LTHN,CryptoNight-V7,PoW,441250233.377,999481516.0,-0.1275141430887291,-2.2939891003122486,0.3504389073541244,3,Lethean
GER,Scrypt,PoW/PoS,4911500269.41,50000000000.0,0.08648255350174855,0.9548401017580329,-0.5362992327068437,0,GermanCoin
LTCU,Scrypt,PoW/PoS,8419402.321,150000000.0,-0.32678260355690575,0.9811673420696297,-0.5304352613565856,0,LiteCoin Ultra
POP,Scrypt,PoW,3964201248.87125,4999999999.0,-0.08177390029593505,-1.0630632187549347,0.005388212243604013,3,PopularCoin
PNX,X11,PoW/PoS,45174214.1078625,50000000.0,-0.40022807019119466,1.19077864995551,-0.48061009845854635,0,PhantomX
PHO,BLAKE256,PoW,30089671530.5228,90000000000.0,1.0879242906035107,-1.1911678839997615,0.12030005872725955,3,Photon
SUCR,X11,PoW,4229040.50393462,19800000.0,-0.23863547810758692,-0.8520988113258492,0.05700338661855646,3,Sucre
SPK,NeoScrypt,PoW,7847417.33355824,21000000.0,-0.1731037819095138,-1.6901902171798735,0.2150066564448121,3,SparksPay
WAGE,Quark,PoS,27299680.0,120000000.0,-0.35656593929425556,1.5437845516355218,-0.19157843835337257,0,Digiwage
GUN,NeoScrypt,PoW,299797953.0,500000000.0,-0.16614198581672385,-1.6903579558273805,0.21486565556944273,3,GunCoin
IRL,Scrypt,PoW,45483049.3398182,64000000.0,-0.16463264807252595,-1.0616515817851786,0.007155917667624182,3,IrishCoin
TROLL,Scrypt,PoW/PoS,591022748.0,900000000.0,-0.3143493137523636,0.9809483859714245,-0.5306994204997854,0,Trollcoin
LCP,Scrypt,PoW/PoS,2504486.227718,4000000.0,-0.32788980746337265,0.9812473889419128,-0.5304210070329715,0,Litecoin Plus
MONK,X11,PoS,4407252.0,21000000.0,-0.3619220056730698,1.1173966881494564,-0.17060277146902406,0,Monkey Project
PCOIN,X11,PoW,8478104.33969947,23000000.0,-0.2385608900257774,-0.8520991316853042,0.0570016498651582,3,Pioneer Coin
UBTC,SHA-256,PoW,20166000.0,20166000.0,-0.15052565102915405,-1.2665398935770005,0.1676516611463191,3,UnitedBitcoin
ITZ,C11,PoW,11916588.09471,23000000.0,-0.18961030507560558,-1.365663617047676,0.1131293660032504,3,Interzone
TPAY,POS 3.0,PoS,20445861.5344251,25000000.0,-0.3625828669301413,1.7051773438765652,-0.0674354045900203,0,TokenPay
MCT,Ethash,PoS,1618033.0,1618033.0,-0.28930445400184274,0.0857034960398153,0.13753460688908473,0,1717 Masonic Commemorative Token
MBC,Scrypt,PoW and PoS,9399342.52839847,30000000.0,-0.29881682091353007,0.4251585530864742,-0.22843950033870905,0,My Big Coin
TRTL,CryptoNight,PoW,53139835213.77,1000000000000.0,8.038431442360169,-2.8748572899563145,0.2613215008495565,3,TurtleCoin
MUN,SkunkHash,PoW,4818338.98949984,16600000.0,-0.15919500572911938,-2.1182489165973633,0.4885345763309089,3,MUNcoin
USX,Scrypt,PoW/PoS,234846265.782157,232000000.0,-0.323435423532069,0.9812000536102227,-0.5305204078434834,0,Unified Society USDEX
NBR,CryptoNight,PoW,133932467.774108,336000000.0,0.304619908331927,-2.3311291034640282,0.363245255397141,3,Niobio Cash
SSS,Scrypt,PoW,10000000000.0,10000000000.0,0.027399619879773233,-1.0637738290744831,0.002883153810673484,3,ShareChain
TRF,Dagger,PoW,107325266.027783,100000000.0,-0.16449082099350665,-1.9182988766456055,0.34487671314743595,3,Travelflex
KREDS,Lyra2REv2,PoW,643795911.540095,1100000000.0,-0.18345657121492853,-1.2442929258838933,0.1795248673946705,3,KREDS
TOKC,X13,PoS,230298925.0,800000000.0,-0.2224332921037653,1.4816705636125196,-0.3352432594937653,0,Tokyo Coin
BBP,Proof-of-BibleHash,POBh,1772091549.88818,5200000000.0,-0.19784312332057347,4.180250418985801,5.4558910737356685,0,BiblePay
LCC,SHA-256 + Hive,PoW + Hive,638382332.208514,840000000.0,-0.33254836698719925,1.1156310595638177,8.604644029977145,1,LitecoinCash
FLIP,Scrypt,PoW,12446100.00278,40000000.0,-0.16520633818973743,-1.061649586042487,0.007169347500969571,3,BitFlip
LOT,Scrypt,PoW,14491014421.0,18406979840.0,0.14185396730583524,-1.0669382079666312,0.0006273123168214263,3,LottoCoin
CIF,X11,PoW,211297638.500483,500000000.0,-0.23270204679049955,-0.8522967747296312,0.056891634143068484,3,Crypto Improvement Fund
SPD,C11,PoW/PoS,11251342.1879021,19340594.0,-0.351951206481974,0.677218399932708,-0.4244669003920438,0,Stipend
POA,Proof-of-Authority,PoA,204479039.0,252460800.0,-0.3284640701673951,-2.0350952494879717,14.785672140062463,1,Poa Network
PUSHI,X11,PoW/PoS,2167827.1,25000000.0,-0.4009306301960528,1.1907777374122481,-0.48059313797133857,0,Pushi
ELP,XEVAN,PoW/PoS,419275.38,60000000.0,-0.30699839554442154,1.2172142712299105,-0.337962064168476,0,Ellerium
VLX,Scrypt,PoS,25570013.1348022,124000000.0,-0.2877477836114166,0.9078038559729569,-0.2204482108006469,0,Velox
ONT,VBFT,PoS,650848625.0,1000000000.0,-0.34421279224436246,1.8329089957788232,0.02921051795959025,0,Ontology
CLO,Ethash,PoW,247612453.0,6500000000.0,-0.11693721496222852,-1.8873614737958588,0.3645121237968091,3,Callisto Network
TUBE,CryptoNight,PoW,80049082.9057215,1000000000.0,0.3086685967602454,-2.331521275586491,0.3632083593965189,3,BitTube
PSD,Scrypt,PoW,4070212.1493016,21000000.0,-0.16544333878757678,-1.0616418169054662,0.00717383241149691,3,Poseidon
ADK,IMesh,PoW,25000000.0,25000000.0,-0.15148189433502152,-2.149114900171083,0.38758899047363,3,Aidos Kuneen
BSX,NIST5,PoW/PoS,13787854.6277781,50000000.0,-0.34935149345515387,1.3931462725009838,-0.6002669968956348,0,Bitspace
BRIA,Scrypt,PoW/PoS,845637.81347436,3000000.0,-0.32791715974851116,0.9812473738177974,-0.5304203498455689,0,Briacoin
IC,Scrypt,PoW/PoS,1182153.5,5000000.0,-0.32789887165278625,0.9812463662287279,-0.5304206334482154,0,Ignition
BTL,Equihash,PoW,71355477.0,70000000.0,-0.1554549931735252,-2.136361052856306,0.38893946180688044,3,Bitrolium
MEDIC,Scrypt,PoS,267297676.3125,500000000.0,-0.28212961893250266,0.9076765573752774,-0.2205632333044028,0,MedicCoin
ALPS,Lyra2Z,PoW,27340501.6514783,300000000.0,-0.15425912789711774,-2.223274704314256,0.3386128423085527,3,Alpenschillling
BITG,Green Protocol,PoS,9803691.3618195,21000000.0,-0.36975969590895447,1.7277735501361986,-0.09601710382447218,0,Bitcoin Green
DEV,PoS,PoS,21876586.8530324,88000000.0,-0.344029416055788,1.6093422951268463,-0.11846665776694144,0,Deviant Coin
ABJ,Scrypt,PoW/PoS,9880502.37178894,30000000.0,-0.32761539983419297,0.9812353351295332,-0.5304257316000519,0,Abjcoin
SEM,Semux BFT consensus,DPoS,1231147.0,100000000.0,3.9055087024568573,2.116711433739598,-0.11132796939977327,0,Semux
FTO,X11,PoW,31801461.1867843,100000000.0,-0.2377301546081962,-0.8521343146301763,0.05698714649904314,3,FuturoCoin
CARE,Quark,PoW/PoS,139739596.506702,200000000.0,-0.3936349624757527,1.6171627840428417,-0.5016148118108019,0,Carebit
NZL,PoS,PoS,11075254.0929996,80000000.0,-0.3442180688338155,1.6093430338240686,-0.11846225410547229,0,Zealium
XMC,CryptoNight,PoW,16016864.0,18400000.0,0.3009281441107436,-2.330991544639519,0.36331258501245073,3,Monero Classic
PROTON,X16R,PoS,4403800.0,45000000.0,-0.32781164091224224,0.7529248281530643,-0.0650317965885747,0,Proton
DEAL,Scrypt,PoW/PoS,1404157529.46026,5121951220.0,-0.2744883497489192,0.9788571632495398,-0.5313336284701354,0,iDealCash
JUMP,NIST5,PoW,21069346.2522598,21000000.0,-0.18716128442414254,-0.6497150744963759,-0.06267028700304143,3,Jumpcoin
INFX,Lyra2RE,PoW,5097689.71077377,26280000.0,-0.1588638537781934,-2.0244119276053665,0.3519333191568128,3,Infinex
XBI,XEVAN,PoS/PoW,10904963.0923455,21000000.0,-0.29227097144434416,0.8324248901880092,0.08808532743880403,0,Bitcoin Incognito
KEC,Tribus,PoW,795447.0,18000000.0,-0.17288798657954962,-2.0873335269792155,0.39780850224820025,3,KEYCO
HWC,Scrypt,PoS,38706809.466535,26000000.0,-0.28828200453320035,0.9078635415465243,-0.22044455776890803,0,HollyWoodCoin
GIN,Lyra2Z,PoW,6986399.70430446,10500000.0,-0.1565599417607382,-2.223118984045192,0.3386440892429641,3,GINcoin
PLTC,CryptoNight,PoW,84300.0,600000518.0,0.3048563135656512,-2.3313241659571173,0.36326945776875186,3,PlatinCoin
LOKI,CryptoNight Heavy,PoW,19153632.0,150000000.0,0.5831263592861913,-2.3293760847952796,0.3160018793490935,3,Loki
NCP,CryptoNight,PoW,41294520017.0,184000000000.0,2.1093544986577024,-2.420087021529231,0.3336547655943082,3,Newton Coin
SIC,Scrypt,PoW/PoS,10200000000.0,10200000000.0,-0.13104638398968585,0.9790635134576977,-0.5347995254566243,0,Swisscoin
XT3,Scrypt,PoS,7630000.0154,44000000.0,-0.2885340251600236,0.9078426001291438,-0.22043531790394327,0,Xt3ch
MGD,Jump Consistent Hash,PoW,135862416.039898,168000000.0,-0.11621058621628079,-2.4345538562368714,0.32787743211300013,3,MassGrid
VIG,SHA-256D,PoW/PoS,33238183.7225834,100000000.0,-0.3307459619199337,1.6761461351819626,-0.7683440409277406,0,TheVig
